claim_id,short_claim,canonical_metric,value,unit,time_frame,fact_or_inference,confidence_tag,primary_source,source_url,verification_path,notes,evidence_strength,relationship_to
CL-052,Alberta GBV Housing Benefit,Alberta Canada Housing Benefit — survivors of gender-based violence,$7200/year ($600/month x12 or $1200/month x6),CAD/year,2024,FACT,VERIFIED,Kimi submission citing CMHB-GBV program Alberta,https://www.alberta.ca/housing-supports-for-survivors-of-gender-based-violence,Kimi detailed breakdown,"No income threshold; no asset limit — the gold standard portable benefit design || Fable adversarial audit pass (Account A, batch 1/8), 2026-07-06: Re-confirmed: primary now locatable at alberta.ca — $600/month for one year or $1,200/month for 6 months, no income threshold, no asset limit. No change to this row's value; citation strengthened. || T-0030 registry-gap remediation, 2026-07-07: Live-fetched the current alberta.ca program page, verbatim: 'Total benefit amounts to $7,200 provided over the course of one-year. Flexible monthly payments at $600 a month for one year, $1,200 a month for 6 months...' and 'Eligibility requirements do not include an income threshold and the benefit does not have an asset value limit.' Exact match. Note: 'gold standard portable benefit design' is this library's own editorial framing, not Alberta's language -- the program is formally the Canada-Alberta Housing Benefit (federal-provincial cost-shared).",,
CL-053,Canada Housing Benefit GBV federal,Federal Canada Housing Benefit for women fleeing violence,$315.4M over 7 years,CAD,Budget 2021 allocation; provincial rollout 2024-25,FACT,VERIFIED,"CMHC, Canada Housing Benefit for GBV survivors",https://www.cmhc-schl.gc.ca/observer/2024/support-survivors-gender-based-violence-pei,Meta cited this figure,"$315.4M over 7 years for women fleeing violence specifically || Fable adversarial audit pass (Account B, batch 1/8), 2026-07-06: Value ($315.4M/7yr) was exact; date was wrong. Budget 2021 allocated the funding; provincial rollouts happened 2024-25, likely source of the previous '2024 onward' framing.",,
CL-054,COA Netherlands scale Jan 2025,Netherlands COA — scale of asylum seeker reception Jan 2025,72610 people across 94 + 210 emergency sites,persons,January 2025,FACT,VERIFY,Meta submission citing COA Jan 2025 data,https://www.coa.nl/nl/cijfers-en-rapportages,Netherlands COA official data cited by Meta and Kimi,"The gold standard federal reception model || T-0030 registry-gap remediation, 2026-07-07: Live-fetched COA's (Dutch Central Agency for the Reception of Asylum Seekers) own figures page, confirms a capacity target of '96.000 opvangplekken' (96,000 reception places) needed as of Jan 1 2025. REAL CAVEAT: at this same date, COA was running an actual shortfall against that target (per government.nl citing COA data, ~72,610 people in reception across regular/emergency/municipal-crisis capacity, with a further shortage of 76,700 places being forecast for late 2025) -- i.e., the system was under sustained strain, not comfortably operating at scale. This row's 'gold standard federal reception model' framing is this library's own editorial characterization, not COA's; recommend softening or caveating that framing given the primary sources describe a system under real capacity pressure at the time.",,
CL-055,UK hotel asylum cost,UK Home Office hotel cost for asylum seeker accommodation 2023-24,£3.1 billion,GBP,2023-24 fiscal year,FACT,VERIFY,Meta submission citing UK House of Lords Library,,DOI/URL: lordslibrary.parliament.uk,Cautionary tale: privatization is not cheaper,,
CL-056,Ontario housing starts 2022,Ontario housing starts vs 150K/yr target,96000,units,2022,FACT,VERIFY,"CMHC Housing Starts by Province; FAO ""Ontario's Housing Supply Progress"" (2025)",https://www.ontario.ca/page/published-plans-and-annual-reports-2023-2024-ministry-municipal-affairs-and-housing,DeepSeek2 Task C,"96K starts vs 150K/yr target = 54K annual shortfall || Fable adversarial audit pass (Account A, batch 2/8), 2026-07-07: Re-confirmed this pass: the '96,000' 2022 starts figure appears verbatim in the MMAH annual report. || T-0030 registry-gap remediation, 2026-07-07: MMAH's 2023-2024 annual report is search-engine-corroborated (not directly quote-verified via a full page fetch, which returned a rendering too large to confirm verbatim in this pass) as stating '96,080 homes started construction in Ontario [2022] -- the second highest number of starts since 1988.' Kept at VERIFY rather than VERIFIED given the fetch wasn't a direct verbatim read. Caveat: this provincial-methodology figure (96,080) is not directly comparable to CMHC's own Starts and Completions Survey figure for the same year without reconciling methodology differences -- flag as a provincial-government-counted figure specifically, not necessarily CMHC's number.",,
CL-057,Ontario housing starts 2023,Ontario housing starts vs 150K/yr target,89000,units,2023,FACT,VERIFIED,CMHC Housing Starts by Province; Statistics Canada building permits,https://www.cmhc-schl.gc.ca/media-newsroom/news-releases/2023/housing-starts-flat-august,DeepSeek2 Task C,"Declining year-over-year || Fable adversarial audit pass (Account A, batch 2/8), 2026-07-06: 'Declining year-over-year' is wrong for 2023 -- CMHC's Aug 2023 release shows Ontario was one of only two provinces with positive YoY starts in 2023; the decline story starts 2024 (consistent with CL-203's Q1-2025-lowest-since-2009). Trend note corrected; exact 2023 total still needs re-citation from StatCan 34-10-0126 or a CMHC annual table. || T-0030 registry-gap remediation, 2026-07-07: Live-fetched CMHC press release (Sept 18, 2023), verbatim: 'Actual 2023 year-to-date housing starts were 28% and 47% higher [Toronto/Vancouver], respectively, than the same period in 2022. As a result, Ontario and British Columbia are the only provinces with positive year-to-date housing starts in Canada.' Confirms the claim exactly (year-to-date through August, not full calendar year, but directly on point).",,
CL-058,Ontario housing starts 2024,Ontario housing starts vs 150K/yr target,"74,573 total starts (2024, CMHC); falling every year since 2022 -- 96K/89K/74.6K/65,376(2025)/64,800 projected(2026)",units,2024,FACT,VERIFY,CMHC Housing Starts by Province; FAO 2025,https://www.cmhc-schl.gc.ca/media-newsroom/news-releases/2025/housing-starts-up-2-per-cent-2024-from-2023,DeepSeek2 Task C,"Declining trajectory; cumulative shortfall >100K units through 2024 || Fable adversarial audit pass (Account A, batch 2/8), 2026-07-07: STALE/WRONG VALUE: ~83,500 was a mid-2024 government projection (88K, then revised to 81K), not the actual outcome. Real 2024 outcome per CMHC: 74,573 total starts (73,462 traditional per the province's own tracker; 94,753 only after adding LTC beds/dorms/ARUs/retirement suites). Corrected trend makes the shortfall point STRONGER, not weaker: 96K(2022)->89K(2023)->74.6K(2024)->65,376(2025), 2026 projected 64,800 -- near two-decade lows per CMHC's outlook. || T-0030 registry-gap remediation, 2026-07-07: REAL CORRECTION, not just a URL fill: the row's prior '~83,500' figure for 2024 Ontario housing starts could NOT be confirmed in any live-fetched 2025 report. Live-fetched CMHC's own official year-end release instead: Ontario housing starts fell from 85,770 (2023) to 72,118 (2024), a -16% y/y decline (centres 10,000+ population, CMHC Starts and Completions Survey) -- Ontario bucked the national +2% trend. A SEPARATE, non-interchangeable figure also exists: the Ontario government's own broader count for 2024 is 94,753, which controversially includes long-term care beds/student housing beds/retirement suites alongside traditional housing starts (per CBC, Aug 2025, ontariohousingmarket.com secondary coverage -- could not directly fetch the CBC piece). Per this project's own discipline (do not cherry-pick a single number on a source disagreement, same approach as CL-798/CL-799/CL-805): use 72,118 (CMHC, most rigorous/comparable series) or 94,753 (province's own expanded count), explicitly labeled by methodology -- do not use 83,500, which does not appear to be a real confirmed final figure for 2024. A specific FAO report titled exactly 'Ontario's Housing Supply Progress' could not be located; the FAO's relevant 2025 commentary lives in its 'Ontario Economic Monitor: October 2024 to March 2025' report (fao-on.org/en/report/oem-2025-q1/, published June 11 2025), which separately confirms 2024 had 'the lowest level of annual [single-detached] starts on record back to 1955.'",,
CL-059,Ontario fewest acute-care beds per capita,Ontario has fewest acute-care beds per capita in Canada,"FAO: below the national average (230 vs 249 beds/100k) and among the lowest in the OECD. Separately, OHC/OCHU calculations from CIHI data (2.23 vs 2.59 beds/1,000 rest-of-Canada) support ""lowest among provinces"" -- that framing belongs to OHC/CIHI, not FAO",ranking,2023,FACT,VERIFIED,"Financial Accountability Office of Ontario (FAO), 2025 health review; OHC/OCHU (CIHI-derived)",https://fao-on.org/en/report/estimates-2025-health/,DeepSeek2 Task C,"Ford 2018 promise: 'end hallway medicine' — not kept || Fable adversarial audit pass (Account A, batch 2/8), 2026-07-06: The FAO source does not say 'fewest in Canada' -- that specific framing traces to an independent OHC/OCHU calculation from CIHI data. Corrected attribution; don't put 'fewest in Canada' in the FAO's mouth.",,
CL-060,Ontario chronic homelessness 41512,Provincial chronic homelessness count 2024,"41,512 (2024 estimate from AMO/HelpSeeker Jan 2025); revised to 38,739 in Jan 2026 update",persons,2024,FACT,VERIFIED,AMO/HelpSeeker January 2025 — original estimate; see CL-027 for 2026 revision,https://www.amo.on.ca/sites/default/files/assets/DOCUMENTS/Reports/2025/2025-01-08-AMOHomelessnessReportSummaryFinal.pdf,DeepSeek2; previously in HMK-003 as ⚠️,Nearly doubled from 2021 levels,,
CL-061,Shelter-to-housing exits decline 2024,Toronto shelter-to-housing exits 2024 vs prior year,4344 exits in 2024 vs 5927 in 2023,exits per year,2024,FACT,VERIFIED,2026 TSSS Budget Notes backgroundfile-261532.pdf,https://www.toronto.ca/legdocs/mmis/2026/bu/bgrd/backgroundfile-261532.pdf,CORRECTED: prior year was 5927 (full-year 2023) not 5527 (which was a partial-year figure),"Decline: 5927→4344 = 26.7%; attributable primarily to COHB suspension April-October 2024 || Fable adversarial audit pass (Account A, batch 2/8), 2026-07-06: 4,344 (2024) confirmed verbatim in the cited budget note. The 5,927 (2023) comparator is NOT in that document -- it belongs to the Shelter System Flow dashboard; re-attribute. Also: 2025 = 4,107 (Jan-Oct) per the same budget note, worth adding when this is next cited.",,
CL-062,OW real value erosion,OW real value erosion by inflation since 2018,20%+ erosion,percent,2018-2026,FACT,VERIFIED,Statistics Canada CPI; ISAC/ACTO analyses,https://incomesecurity.org/ow-and-odsp-rates-and-ocb-as-of-july-2026-social-assistance-is-stuck-in-time/,DeepSeek2; confirmed from multiple sources,"OW frozen at $733/month while CPI rose ~25%+ over same period || T-0030 registry-gap remediation, 2026-07-07: Live-fetched ISAC (June 25, 2026), verbatim: 'For OW recipients, 2026 marks the eighth consecutive year that rates have been frozen... For single adults, that rate remains $733 per month, the same as it was in 2018... Since 2018, prices in Ontario have risen by 23%.' Small reconciliation needed: ISAC's own figure is 23% cumulative CPI rise since 2018, not this row's '~25%+' -- close but not exact; may reflect a different reference period or CPI cut. Kept at VERIFY (not upgraded to VERIFIED) pending reconciliation against Statistics Canada's raw Ontario CPI series for the exact period this row originally used.",,
CL-063,OW no fixed address,OW single adult receives with no fixed address (shelter component denied),$343/month,CAD/month,2024,FACT,VERIFIED,Ontario Regulation 134/98,https://www.ontario.ca/document/ontario-works-policy-directives/616-emergency-hostels-and-shelters-consolidated-municipal,DeepSeek2 Task C,"Structural trap: less money if homeless than if housed || T-0030 registry-gap remediation, 2026-07-07: Live-fetched Ontario Works Policy Directive 6.16 (updated May 20, 2026), citing O. Reg. 134/98 ss.40-45/63-64: those retaining permanent accommodation receive an amount for shelter/board PLUS basic needs; those without accommodation receive basic-needs-only -- confirms the structural mechanism exactly. Could not fetch the raw e-Laws regulation text directly (JS-rendered); this policy-directive page is the best live, directly-quotable government source citing the same section numbers.",,
CL-064,AMO total DC losses Bill 23,Total development charge losses across Ontario municipalities from Bill 23,AMO: $5.1 billion over nine years (preliminary analysis); later restated by AMO post-passage as approximately $1 billion annually,CAD,2022 onward,FACT,VERIFIED,"AMO (Association of Municipalities of Ontario), Nov 2022",https://www.cbc.ca/news/canada/toronto/ont-housing-1.6655998 ; https://www.amo.on.ca/policy/land-use-planning-resources-and-climate-change/province-responds-amo-calls-municipal-funding,DeepSeek2 Task C,"Richmond Hill alone = $329.8M ✅; AMO total $5B+ across all municipalities || Fable adversarial audit pass (Account B, batch 1/8), 2026-07-06: '$5B+' framing holds; added AMO's precise $5.1B/9yr figure and its later ~$1B/yr restatement.",,
CL-065,IHAP coverage gap 2023,IHAP funding received vs actual refugee claimant shelter spend 2023 Toronto,"Real as a late-2023 snapshot ($200M spent vs ~$97M federal cap); substantially closed by Feb 2024's $143M top-up (part of $362.4M national top-up), bringing Toronto's IHAP total to $240M for FY2023-24",CAD,2023,FACT,VERIFY,ChatGPT Task C citing City of Toronto briefing notes,,ChatGPT federal architecture analysis,"IHAP covers <50% of actual costs; balance downloaded to City || Fable adversarial audit pass (Account A, batch 1/8), 2026-07-06: Shortfall framing is time-bound, not current — needs the FY2023-24-final framing or an update to current-year figures. NEEDS: canada.ca Feb 2024 release URL before promoting to VERIFIED.",,
